IdVenta,Fecha,Fecha_Entrega,IdCanal,IdCliente,IdEmpleado,IdProducto,Cantidad,Precio
3104,2019-12-12 00:00:00,2019-12-18 00:00:00,3,117,1001968,42774,2,6048.9
3105,2015-02-20 00:00:00,2015-02-23 00:00:00,3,2749,1001968,42881,3,498
3106,2015-05-18 00:00:00,2015-05-27 00:00:00,3,1187,1001968,42852,1,152
3107,2016-01-11 00:00:00,2016-01-17 00:00:00,3,1593,1001968,42867,3,199
3108,2017-07-18 00:00:00,2017-07-27 00:00:00,3,632,1001968,42823,2,904.42
3109,2017-10-27 00:00:00,2017-10-30 00:00:00,1,2698,1001968,42868,2,199
3110,2017-11-15 00:00:00,2017-11-18 00:00:00,2,2754,1001968,42870,1,178
3111,2018-06-12 00:00:00,2018-06-15 00:00:00,2,90,1001968,42822,3,816.86
3112,2020-04-30 00:00:00,2020-05-09 00:00:00,2,684,1001968,42837,1,430.32
3114,2016-05-23 00:00:00,2016-05-29 00:00:00,1,1906,1001968,42913,3,1357
3115,2016-06-27 00:00:00,2016-06-30 00:00:00,3,835,1001968,42891,3,515
3116,2016-07-22 00:00:00,2016-07-30 00:00:00,2,1297,1001968,42907,3,456
3117,2016-09-17 00:00:00,2016-09-25 00:00:00,1,1443,1001968,42886,2,498
3118,2017-04-12 00:00:00,2017-04-20 00:00:00,1,2184,1001968,42936,2,3549
3119,2017-08-15 00:00:00,2017-08-18 00:00:00,2,1962,1001968,42895,3,515
3120,2018-06-15 00:00:00,2018-06-21 00:00:00,2,1259,1001968,42928,1,123
3121,2019-02-14 00:00:00,2019-02-20 00:00:00,2,1921,1001968,42933,3,1154
3122,2019-06-12 00:00:00,2019-06-20 00:00:00,2,1446,1001968,42930,2,156
3123,2019-07-16 00:00:00,2019-07-22 00:00:00,3,2857,1001968,42913,3,1357
3124,2019-07-31 00:00:00,2019-08-03 00:00:00,2,1182,1001968,42923,1,753
3125,2019-09-30 00:00:00,2019-10-06 00:00:00,2,3091,1001968,42888,3,498
3126,2019-12-18 00:00:00,2019-12-26 00:00:00,2,2046,1001968,42928,3,123
3127,2017-01-11 00:00:00,2017-01-20 00:00:00,2,415,1001968,43014,2,502
3128,2018-09-18 00:00:00,2018-09-24 00:00:00,3,2670,1001968,42982,2,13
3129,2018-05-23 00:00:00,2018-06-01 00:00:00,2,2725,1001968,43021,2,435
3130,2020-03-09 00:00:00,2020-03-18 00:00:00,2,1224,1001968,43023,2,643
3131,2015-01-29 00:00:00,2015-02-03 00:00:00,3,721,1001968,42763,1,2118.38
3133,2015-02-06 00:00:00,2015-02-07 00:00:00,1,1582,1001968,42787,2,1366.42
3134,2015-02-25 00:00:00,2015-02-28 00:00:00,3,3144,1001968,42770,3,3597.22
3135,2015-03-05 00:00:00,2015-03-09 00:00:00,3,403,1001968,42760,2,1637.24
3136,2015-05-11 00:00:00,2015-05-13 00:00:00,3,1542,1001968,42779,1,9555.04
3137,2015-06-08 00:00:00,2015-06-12 00:00:00,3,653,1001968,42778,2,2807.64
3138,2015-06-10 00:00:00,2015-06-11 00:00:00,3,954,1001968,42775,1,3206.06
3139,2015-07-08 00:00:00,2015-07-13 00:00:00,3,1419,1001968,42769,3,3039.08
3140,2015-08-03 00:00:00,2015-08-07 00:00:00,2,817,1001968,42791,2,258.28
3141,2015-09-29 00:00:00,2015-10-07 00:00:00,1,515,1001968,42811,2,2559.92
3142,2015-10-23 00:00:00,2015-10-28 00:00:00,3,1435,1001968,42780,1,4028.86
3143,2015-11-04 00:00:00,2015-11-08 00:00:00,2,990,1001968,42781,3,2098.8
3145,2016-01-30 00:00:00,2016-01-31 00:00:00,3,1344,1001968,42787,3,1366.42
3146,2016-04-15 00:00:00,2016-04-18 00:00:00,1,991,1001968,42769,3,3039.08
3147,2016-06-01 00:00:00,2016-06-06 00:00:00,1,2272,1001968,42783,2,2452.34
3148,2016-06-24 00:00:00,2016-06-29 00:00:00,2,2611,1001968,42769,2,3039.08
3149,2016-07-05 00:00:00,2016-07-06 00:00:00,1,2127,1001968,42794,2,305.36
3150,2016-08-13 00:00:00,2016-08-17 00:00:00,3,1796,1001968,42790,2,762.96
3151,2016-08-24 00:00:00,2016-08-29 00:00:00,3,984,1001968,42783,1,2452.34
3152,2016-09-07 00:00:00,2016-09-10 00:00:00,1,3006,1001968,42756,2,638.66
3153,2016-10-20 00:00:00,2016-10-21 00:00:00,2,2326,1001968,42758,1,1819.18
3154,2016-12-30 00:00:00,2017-01-04 00:00:00,2,188,1001968,42771,2,2554.2
3155,2017-02-10 00:00:00,2017-02-13 00:00:00,2,737,1001968,42786,2,795.74
3156,2017-02-23 00:00:00,2017-02-27 00:00:00,1,2243,1001968,42784,2,1748.78
3157,2017-03-11 00:00:00,2017-03-12 00:00:00,2,3372,1001968,42787,2,1366.42
3158,2017-08-10 00:00:00,2017-08-15 00:00:00,3,2056,1001968,42776,3,1423.4
3159,2017-09-06 00:00:00,2017-09-07 00:00:00,3,1428,1001968,42771,1,2554.2
3160,2017-11-25 00:00:00,2017-12-02 00:00:00,1,2997,1001968,42780,3,4028.86
3161,2018-02-13 00:00:00,2018-02-18 00:00:00,3,1044,1001968,42785,3,1597.42
3162,2018-04-20 00:00:00,2018-04-25 00:00:00,2,1473,1001968,42775,1,3206.06
3163,2018-06-29 00:00:00,2018-07-04 00:00:00,2,1655,1001968,42785,2,1597.42
3164,2018-08-17 00:00:00,2018-08-24 00:00:00,2,501,1001968,42765,1,1938.42
3165,2018-08-30 00:00:00,2018-08-31 00:00:00,1,2937,1001968,42761,3,1384.46
3166,2018-10-19 00:00:00,2018-10-24 00:00:00,2,2075,1001968,42818,2,1907.62
3167,2018-12-08 00:00:00,2018-12-12 00:00:00,1,1327,1001968,42771,1,2554.2
3168,2018-12-14 00:00:00,2018-12-19 00:00:00,1,2784,1001968,42793,1,871.86
3169,2018-12-21 00:00:00,2018-12-22 00:00:00,2,7,1001968,42787,3,1366.42
3170,2019-01-09 00:00:00,2019-01-14 00:00:00,1,2710,1001968,42765,1,1938.42
3171,2019-06-03 00:00:00,2019-06-07 00:00:00,2,327,1001968,42812,2,376.64
3172,2019-07-10 00:00:00,2019-07-14 00:00:00,3,423,1001968,42811,1,2559.92
3173,2019-08-29 00:00:00,2019-09-02 00:00:00,1,2273,1001968,42766,1,7011.62
3174,2019-12-02 00:00:00,2019-12-06 00:00:00,1,2912,1001968,42792,2,479.82
3175,2019-12-14 00:00:00,2019-12-19 00:00:00,2,424,1001968,42784,1,1748.78
3176,2020-01-02 00:00:00,2020-01-03 00:00:00,1,1050,1001968,42797,3,4845.5
3177,2020-02-22 00:00:00,2020-02-25 00:00:00,2,511,1001968,42754,2,1237.5
3178,2020-03-31 00:00:00,2020-04-03 00:00:00,2,607,1001968,42762,1,2106.06
3179,2020-05-13 00:00:00,2020-05-18 00:00:00,3,843,1001968,42789,3,218.02
3180,2015-01-01 00:00:00,2015-01-06 00:00:00,3,891,1001968,42835,3,818.84
3181,2015-06-26 00:00:00,2015-06-30 00:00:00,3,579,1001968,42823,2,904.42
3182,2015-06-26 00:00:00,2015-07-03 00:00:00,1,2829,1001968,42858,2,505
3183,2015-08-10 00:00:00,2015-08-15 00:00:00,3,1594,1001968,42848,2,1588
3184,2015-09-16 00:00:00,2015-09-20 00:00:00,3,571,1001968,42847,1,2846.58
3185,2015-10-28 00:00:00,2015-10-30 00:00:00,1,2037,1001968,42858,1,505
3186,2015-12-07 00:00:00,2015-12-10 00:00:00,3,580,1001968,42826,1,537.24
3187,2015-12-24 00:00:00,2015-12-27 00:00:00,3,629,1001968,42877,1,560
3189,2016-04-26 00:00:00,2016-04-27 00:00:00,1,1739,1001968,42863,2,398
3190,2016-04-26 00:00:00,2016-05-01 00:00:00,2,2283,1001968,42862,2,512
3191,2016-04-30 00:00:00,2016-05-05 00:00:00,3,2697,1001968,42820,2,652.74
3192,2016-10-21 00:00:00,2016-10-24 00:00:00,3,1427,1001968,42840,1,353.32
3193,2017-03-01 00:00:00,2017-03-06 00:00:00,3,1420,1001968,42854,1,1115
3194,2017-04-15 00:00:00,2017-04-19 00:00:00,3,2882,1001968,42839,1,353.32
3195,2017-04-22 00:00:00,2017-04-27 00:00:00,2,595,1001968,42857,2,542
3196,2017-08-07 00:00:00,2017-08-14 00:00:00,3,1680,1001968,42840,2,353.32
3197,2017-10-13 00:00:00,2017-10-16 00:00:00,2,2935,1001968,42875,2,560
3198,2017-12-23 00:00:00,2017-12-28 00:00:00,3,1250,1001968,42852,2,152
3199,2018-09-07 00:00:00,2018-09-11 00:00:00,2,1124,1001968,42833,1,819.06
3200,2018-11-02 00:00:00,2018-11-09 00:00:00,2,216,1001968,42868,2,199
3201,2018-12-15 00:00:00,2018-12-19 00:00:00,2,3029,1001968,42871,3,560
3202,2019-02-11 00:00:00,2019-02-16 00:00:00,2,2039,1001968,42855,2,1130
3203,2019-02-23 00:00:00,2019-03-02 00:00:00,2,537,1001968,42850,2,279
3204,2019-02-25 00:00:00,2019-03-02 00:00:00,2,2152,1001968,42871,2,560
3205,2019-07-17 00:00:00,2019-07-22 00:00:00,2,3364,1001968,42822,1,816.86
3206,2019-08-03 00:00:00,2019-08-05 00:00:00,1,297,1001968,42872,3,560
3207,2019-10-28 00:00:00,2019-11-02 00:00:00,2,3367,1001968,42868,1,199
3208,2019-11-19 00:00:00,2019-11-23 00:00:00,2,2115,1001968,42872,2,560
3209,2019-12-10 00:00:00,2019-12-15 00:00:00,3,501,1001968,42832,3,818.84
3210,2020-01-01 00:00:00,2020-01-03 00:00:00,2,697,1001968,42876,2,560
3211,2020-01-09 00:00:00,2020-01-13 00:00:00,1,2967,1001968,42858,2,505
3212,2020-02-03 00:00:00,2020-02-07 00:00:00,2,2709,1001968,42838,1,897.38
3213,2020-02-08 00:00:00,2020-02-11 00:00:00,2,2145,1001968,42862,2,512
3214,2020-03-09 00:00:00,2020-03-14 00:00:00,2,338,1001968,42836,2,823.24
3215,2020-03-25 00:00:00,2020-04-01 00:00:00,2,1588,1001968,42830,2,486.42
3216,2020-03-30 00:00:00,2020-04-01 00:00:00,2,2000,1001968,42884,2,498
3217,2020-04-13 00:00:00,2020-04-17 00:00:00,2,3396,1001968,42835,1,818.84
3218,2020-04-18 00:00:00,2020-04-23 00:00:00,2,863,1001968,42863,2,398
3220,2020-05-21 00:00:00,2020-05-25 00:00:00,1,92,1001968,42828,3,906.18
3221,2015-02-07 00:00:00,2015-02-09 00:00:00,2,1207,1001968,42898,2,515
3222,2015-08-15 00:00:00,2015-08-18 00:00:00,1,1840,1001968,42894,2,515
3223,2015-09-17 00:00:00,2015-09-21 00:00:00,1,1998,1001968,42903,2,269
3224,2016-01-06 00:00:00,2016-01-13 00:00:00,1,2938,1001968,42931,2,324
3225,2016-02-02 00:00:00,2016-02-03 00:00:00,3,1260,1001968,42891,3,515
3226,2016-02-13 00:00:00,2016-02-17 00:00:00,2,942,1001968,42946,2,2173
3227,2016-04-23 00:00:00,2016-04-30 00:00:00,3,388,1001968,42921,3,756
3228,2016-04-29 00:00:00,2016-05-02 00:00:00,1,2237,1001968,42933,3,1154
3229,2016-05-16 00:00:00,2016-05-21 00:00:00,1,2300,1001968,42934,1,1789
3230,2016-06-22 00:00:00,2016-06-27 00:00:00,1,2156,1001968,42896,2,515
3231,2016-07-09 00:00:00,2016-07-17 00:00:00,1,1182,1001968,42926,1,79
3232,2016-08-13 00:00:00,2016-08-20 00:00:00,3,1116,1001968,42937,3,2458
3233,2016-09-08 00:00:00,2016-09-13 00:00:00,2,3320,1001968,42919,1,654
3234,2016-09-28 00:00:00,2016-10-06 00:00:00,3,2936,1001968,42925,3,3
3235,2016-11-21 00:00:00,2016-11-26 00:00:00,3,3174,1001968,42900,3,245
3236,2016-11-29 00:00:00,2016-11-30 00:00:00,2,2399,1001968,42907,1,456
3237,2016-12-30 00:00:00,2017-01-02 00:00:00,2,3395,1001968,42927,2,91
3238,2017-03-16 00:00:00,2017-03-20 00:00:00,2,730,1001968,42940,1,2162
3239,2017-04-22 00:00:00,2017-04-26 00:00:00,3,2528,1001968,42931,1,324
3240,2017-07-13 00:00:00,2017-07-14 00:00:00,2,1201,1001968,42908,1,1478
3241,2017-08-01 00:00:00,2017-08-04 00:00:00,1,2668,1001968,42893,3,515
3242,2017-08-01 00:00:00,2017-08-06 00:00:00,3,683,1001968,42930,3,156
3243,2017-09-20 00:00:00,2017-09-24 00:00:00,3,3028,1001968,42892,3,515
3245,2017-11-29 00:00:00,2017-12-06 00:00:00,1,2019,1001968,42896,2,515
3246,2017-12-09 00:00:00,2017-12-14 00:00:00,2,2661,1001968,42907,3,456
3247,2018-01-04 00:00:00,2018-01-11 00:00:00,2,3007,1001968,42930,2,156
3248,2018-03-05 00:00:00,2018-03-13 00:00:00,1,103,1001968,42929,3,321
3249,2018-03-09 00:00:00,2018-03-13 00:00:00,3,273,1001968,42890,2,515
3250,2018-06-18 00:00:00,2018-06-19 00:00:00,1,923,1001968,42904,3,135
3251,2018-07-06 00:00:00,2018-07-09 00:00:00,3,387,1001968,42904,1,135
3252,2018-10-22 00:00:00,2018-10-25 00:00:00,3,1759,1001968,42890,2,515
3253,2018-11-14 00:00:00,2018-11-19 00:00:00,2,380,1001968,42918,3,789
3254,2018-12-04 00:00:00,2018-12-09 00:00:00,2,2156,1001968,42911,1,1789
3255,2019-01-01 00:00:00,2019-01-06 00:00:00,2,1781,1001968,42925,1,3
3256,2019-01-09 00:00:00,2019-01-14 00:00:00,2,532,1001968,42925,3,3
3257,2019-01-23 00:00:00,2019-01-30 00:00:00,3,9,1001968,42905,2,456
3258,2019-01-24 00:00:00,2019-02-01 00:00:00,2,2148,1001968,42906,2,321
3259,2019-02-11 00:00:00,2019-02-16 00:00:00,2,2854,1001968,42916,3,1356
3260,2019-05-30 00:00:00,2019-06-07 00:00:00,2,1328,1001968,42930,3,156
3262,2019-06-28 00:00:00,2019-07-01 00:00:00,2,1339,1001968,42919,2,654
3263,2019-07-17 00:00:00,2019-07-19 00:00:00,2,186,1001968,42916,1,1356
3264,2019-08-03 00:00:00,2019-08-08 00:00:00,2,1094,1001968,42934,2,1789
3265,2019-09-03 00:00:00,2019-09-04 00:00:00,3,2855,1001968,42920,3,789
3266,2019-09-19 00:00:00,2019-09-23 00:00:00,3,2158,1001968,42887,3,498
3267,2019-09-25 00:00:00,2019-09-27 00:00:00,3,1387,1001968,42898,2,515
3268,2019-11-02 00:00:00,2019-11-06 00:00:00,2,634,1001968,42943,2,2190
3269,2019-11-06 00:00:00,2019-11-11 00:00:00,1,1332,1001968,42933,1,1154
3270,2019-12-09 00:00:00,2019-12-11 00:00:00,2,1590,1001968,42937,1,2458
3271,2020-01-22 00:00:00,2020-01-24 00:00:00,2,701,1001968,42916,3,1356
3272,2020-02-01 00:00:00,2020-02-06 00:00:00,2,339,1001968,42940,2,2162
3273,2020-05-01 00:00:00,2020-05-05 00:00:00,2,3291,1001968,42924,2,625
3274,2020-05-14 00:00:00,2020-05-17 00:00:00,2,1166,1001968,42898,2,515
3275,2015-01-10 00:00:00,2015-01-14 00:00:00,3,104,1001968,42958,1,3763
3276,2015-02-20 00:00:00,2015-03-02 00:00:00,3,319,1001968,42999,2,547
3277,2015-03-06 00:00:00,2015-03-07 00:00:00,3,574,1001968,42981,2,52
3278,2015-03-10 00:00:00,2015-03-15 00:00:00,3,886,1001968,43007,3,407
3279,2015-04-01 00:00:00,2015-04-05 00:00:00,1,47,1001968,42971,1,2762
3280,2015-06-12 00:00:00,2015-06-17 00:00:00,3,1179,1001968,42979,10,113
3281,2015-08-10 00:00:00,2015-08-17 00:00:00,3,2339,1001968,42962,3,2241
3282,2015-11-18 00:00:00,2015-11-23 00:00:00,3,1790,1001968,43004,2,373
3283,2015-12-15 00:00:00,2015-12-22 00:00:00,3,145,1001968,42991,2,438
3284,2016-04-11 00:00:00,2016-04-18 00:00:00,1,148,1001968,43007,1,407
3285,2016-05-19 00:00:00,2016-05-23 00:00:00,3,1379,1001968,43005,2,421
3286,2016-06-04 00:00:00,2016-06-05 00:00:00,3,2239,1001968,42988,2,598
3287,2016-12-13 00:00:00,2016-12-17 00:00:00,1,2295,1001968,42980,2,114
3288,2017-03-03 00:00:00,2017-03-06 00:00:00,2,2579,1001968,43002,2,414
3289,2017-03-15 00:00:00,2017-03-20 00:00:00,3,541,1001968,42963,1,2355
3290,2017-05-12 00:00:00,2017-05-14 00:00:00,3,2653,1001968,42971,2,2762
3291,2017-08-12 00:00:00,2017-08-17 00:00:00,1,1030,1001968,42984,2,258
3292,2017-10-05 00:00:00,2017-10-09 00:00:00,1,622,1001968,42960,3,4125
3293,2017-11-03 00:00:00,2017-11-05 00:00:00,3,1671,1001968,42968,2,3445
3294,2017-11-03 00:00:00,2017-11-04 00:00:00,1,782,1001968,43009,2,563
3295,2017-12-25 00:00:00,2017-12-29 00:00:00,2,572,1001968,43012,1,510
3296,2018-02-05 00:00:00,2018-02-08 00:00:00,1,2655,1001968,42990,1,353
3297,2018-02-15 00:00:00,2018-02-20 00:00:00,3,1458,1001968,42990,2,353
3298,2018-02-20 00:00:00,2018-02-25 00:00:00,1,1862,1001968,42979,3,113
3299,2018-05-29 00:00:00,2018-05-31 00:00:00,2,2880,1001968,42978,1,112
3300,2018-05-29 00:00:00,2018-06-01 00:00:00,2,3029,1001968,43013,2,354
3301,2018-06-06 00:00:00,2018-06-13 00:00:00,2,368,1001968,43008,2,389
3302,2018-06-07 00:00:00,2018-06-15 00:00:00,1,968,1001968,42997,2,485
3304,2018-07-19 00:00:00,2018-07-24 00:00:00,2,2903,1001968,43003,1,442
3305,2018-09-10 00:00:00,2018-09-18 00:00:00,2,1255,1001968,42965,1,2281
3306,2018-10-10 00:00:00,2018-10-11 00:00:00,2,383,1001968,42961,1,2867
3307,2019-07-18 00:00:00,2019-07-20 00:00:00,3,999,1001968,42973,2,123
3308,2019-08-05 00:00:00,2019-08-10 00:00:00,2,1856,1001968,42988,2,598
3309,2019-08-07 00:00:00,2019-08-08 00:00:00,2,124,1001968,42966,1,3415
3310,2019-10-15 00:00:00,2019-10-19 00:00:00,3,3383,1001968,42989,1,413
3311,2019-10-21 00:00:00,2019-10-23 00:00:00,2,1284,1001968,42991,1,438
3312,2019-12-09 00:00:00,2019-12-19 00:00:00,2,543,1001968,43008,1,389
3313,2020-02-11 00:00:00,2020-02-14 00:00:00,1,1779,1001968,42953,2,3620
3314,2020-02-22 00:00:00,2020-02-29 00:00:00,2,2122,1001968,43007,2,407
3315,2020-02-29 00:00:00,2020-03-05 00:00:00,2,1425,1001968,42988,1,598
3316,2020-05-23 00:00:00,2020-05-31 00:00:00,1,561,1001968,42987,1,456
3317,2015-08-18 00:00:00,2015-08-23 00:00:00,2,2294,1001968,43035,3,1159
3318,2015-12-29 00:00:00,2016-01-03 00:00:00,3,1154,1001968,43036,2,744
3319,2017-01-12 00:00:00,2017-01-14 00:00:00,3,2780,1001968,43027,2,461
3320,2017-01-17 00:00:00,2017-01-22 00:00:00,1,701,1001968,43035,2,1159
3321,2017-02-14 00:00:00,2017-02-21 00:00:00,3,2153,1001968,43036,2,744
3322,2017-03-31 00:00:00,2017-04-07 00:00:00,1,2635,1001968,43029,3,1094
3323,2017-05-27 00:00:00,2017-06-01 00:00:00,3,3017,1001968,43038,1,1163
3324,2017-06-01 00:00:00,2017-06-03 00:00:00,3,3309,1001968,43040,2,757
3325,2017-08-03 00:00:00,2017-08-04 00:00:00,3,870,1001968,43025,2,550
3326,2017-09-15 00:00:00,2017-09-18 00:00:00,1,2271,1001968,43041,2,779
3327,2018-04-26 00:00:00,2018-05-01 00:00:00,2,2856,1001968,43036,2,744
3328,2019-05-10 00:00:00,2019-05-18 00:00:00,3,349,1001968,43037,2,1137
3329,2019-06-05 00:00:00,2019-06-12 00:00:00,3,1936,1001968,43040,1,757
3330,2019-07-22 00:00:00,2019-07-29 00:00:00,2,2298,1001968,43020,3,562
3331,2019-10-08 00:00:00,2019-10-09 00:00:00,2,1434,1001968,43034,2,1004
3332,2019-11-26 00:00:00,2019-11-27 00:00:00,1,371,1001968,43020,1,562
3333,2020-05-11 00:00:00,2020-05-21 00:00:00,1,816,1001968,43038,1,1163
3334,2020-05-27 00:00:00,2020-05-30 00:00:00,2,1886,1001968,43018,3,437
3335,2020-01-31 00:00:00,2020-02-06 00:00:00,3,3404,1001968,42854,3,1115
3336,2020-03-10 00:00:00,2020-03-13 00:00:00,3,3236,1001968,42813,2,377.96
3337,2020-04-13 00:00:00,2020-04-20 00:00:00,3,1517,1001968,42831,1,369.6
3338,2020-04-09 00:00:00,2020-04-16 00:00:00,2,2319,1001968,43027,1,461
3339,2020-01-07 00:00:00,2020-01-15 00:00:00,3,1796,1001968,42817,3,813.12
3340,2020-01-04 00:00:00,2020-01-06 00:00:00,1,1337,1001968,42844,1,1810.38
3341,2020-02-08 00:00:00,2020-02-18 00:00:00,3,2092,1001968,43018,3,437
3342,2020-03-12 00:00:00,2020-03-15 00:00:00,2,2926,1001968,42855,1,1130
3343,2020-03-27 00:00:00,2020-03-30 00:00:00,2,1464,1001968,42937,2,2458
3345,2020-03-16 00:00:00,2020-03-24 00:00:00,1,1129,1001968,42950,1,2603
3346,2016-06-18 00:00:00,2016-06-19 00:00:00,2,1079,14001294,42818,1,1907.62
3347,2019-07-05 00:00:00,2019-07-06 00:00:00,2,1370,14001294,42770,3,3597.22
3348,2015-07-08 00:00:00,2015-07-11 00:00:00,3,1042,14001294,42871,1,560
3349,2016-01-21 00:00:00,2016-01-22 00:00:00,1,623,14001294,42855,2,1130
3350,2016-03-05 00:00:00,2016-03-13 00:00:00,3,1609,14001294,42863,2,398
3351,2016-11-24 00:00:00,2016-12-02 00:00:00,2,2861,14001294,42881,2,498
3352,2017-04-27 00:00:00,2017-04-30 00:00:00,2,107,14001294,42873,2,560
3353,2018-12-29 00:00:00,2018-12-30 00:00:00,3,844,14001294,42881,3,498
3354,2015-05-21 00:00:00,2015-05-22 00:00:00,3,3270,14001294,42921,3,756
3355,2016-02-02 00:00:00,2016-02-05 00:00:00,3,1535,14001294,42896,3,515
3356,2016-04-06 00:00:00,2016-04-07 00:00:00,3,787,14001294,42944,2,3686
3357,2017-08-17 00:00:00,2017-08-25 00:00:00,1,323,14001294,42908,2,1478
3358,2018-08-13 00:00:00,2018-08-16 00:00:00,1,1340,14001294,42914,2,1489
3359,2019-06-10 00:00:00,2019-06-13 00:00:00,2,2673,14001294,42944,2,3686
3360,2015-09-04 00:00:00,2015-09-07 00:00:00,3,1221,14001294,43015,2,483
3361,2015-12-23 00:00:00,2015-12-31 00:00:00,3,1503,14001294,42991,2,438
3362,2015-12-26 00:00:00,2015-12-29 00:00:00,3,1574,14001294,42995,1,364
3363,2017-03-20 00:00:00,2017-03-28 00:00:00,1,275,14001294,42994,3,579
3364,2017-10-17 00:00:00,2017-10-20 00:00:00,2,1018,14001294,42972,3,2741
3365,2018-06-26 00:00:00,2018-06-27 00:00:00,2,890,14001294,42989,3,413
3366,2018-12-04 00:00:00,2018-12-07 00:00:00,1,2863,14001294,42986,2,354
3367,2019-06-29 00:00:00,2019-07-02 00:00:00,3,318,14001294,43004,3,373
3368,2019-11-07 00:00:00,2019-11-15 00:00:00,1,656,14001294,42955,2,2366
3369,2019-12-14 00:00:00,2019-12-22 00:00:00,2,783,14001294,42965,3,2281
3370,2018-03-10 00:00:00,2018-03-16 00:00:00,2,1101,14001294,42812,2,376.64
3371,2018-06-13 00:00:00,2018-06-19 00:00:00,2,1339,14001294,42785,1,1597.42
3372,2019-05-23 00:00:00,2019-05-31 00:00:00,2,1479,14001294,42784,2,1748.78
3373,2019-07-13 00:00:00,2019-07-19 00:00:00,2,2943,14001294,42815,1,599.5
3374,2016-05-18 00:00:00,2016-05-21 00:00:00,2,764,14001294,42858,1,505
3375,2016-06-16 00:00:00,2016-06-25 00:00:00,1,2774,14001294,42826,2,537.24
3376,2017-06-21 00:00:00,2017-06-27 00:00:00,2,346,14001294,42881,2,498
3377,2017-07-07 00:00:00,2017-07-10 00:00:00,2,1849,14001294,42835,2,818.84
3378,2018-01-30 00:00:00,2018-02-02 00:00:00,3,2965,14001294,42825,1,554.18
3379,2018-10-30 00:00:00,2018-11-08 00:00:00,2,1872,14001294,42870,2,178
3380,2019-07-19 00:00:00,2019-07-27 00:00:00,1,1591,14001294,42860,1,587
3381,2019-07-20 00:00:00,2019-07-29 00:00:00,1,3284,14001294,42863,3,398
3382,2015-06-25 00:00:00,2015-07-04 00:00:00,3,1244,14001294,42931,2,324
3383,2015-10-14 00:00:00,2015-10-22 00:00:00,3,546,14001294,42941,2,2971
3384,2015-11-16 00:00:00,2015-11-22 00:00:00,3,1399,14001294,42915,1,1765
3385,2016-10-06 00:00:00,2016-10-14 00:00:00,3,1495,14001294,42917,1,1351.35
3386,2018-11-29 00:00:00,2018-12-02 00:00:00,2,526,14001294,42892,2,515
3387,2019-02-02 00:00:00,2019-02-11 00:00:00,2,2620,14001294,42911,3,1789
3388,2019-11-02 00:00:00,2019-11-05 00:00:00,3,1420,14001294,42929,2,321
3389,2019-11-23 00:00:00,2019-11-29 00:00:00,3,3388,14001294,42949,3,2015
3390,2015-09-19 00:00:00,2015-09-22 00:00:00,3,132,14001294,42956,1,2093
3391,2016-10-07 00:00:00,2016-10-15 00:00:00,2,1766,14001294,42959,3,4141
3392,2017-01-27 00:00:00,2017-02-04 00:00:00,2,2662,14001294,43000,2,374
3393,2017-05-20 00:00:00,2017-05-28 00:00:00,1,3037,14001294,42993,1,507
3394,2017-10-21 00:00:00,2017-10-30 00:00:00,3,1310,14001294,42972,2,2741
3395,2018-06-21 00:00:00,2018-06-29 00:00:00,3,1097,14001294,42971,2,2762
3396,2019-11-26 00:00:00,2019-12-02 00:00:00,2,868,14001294,43003,1,442
3397,2015-07-25 00:00:00,2015-08-03 00:00:00,3,2733,14001294,43034,3,1004
3398,2015-08-26 00:00:00,2015-09-01 00:00:00,1,2371,14001294,43028,2,942
3399,2017-12-27 00:00:00,2018-01-04 00:00:00,1,840,14001294,43042,1,1121
3400,2018-09-24 00:00:00,2018-09-30 00:00:00,2,2838,14001294,43024,2,508
3401,2018-11-24 00:00:00,2018-12-03 00:00:00,2,3399,14001294,43041,2,779
3402,2019-07-19 00:00:00,2019-07-28 00:00:00,1,619,14001294,43021,2,435
3403,2019-12-26 00:00:00,2019-12-29 00:00:00,2,2844,14001294,43040,2,757
3404,2015-01-17 00:00:00,2015-01-19 00:00:00,1,1245,14001294,42813,2,377.96
3405,2015-01-20 00:00:00,2015-01-21 00:00:00,1,1530,14001294,42758,2,1819.18
3406,2015-03-17 00:00:00,2015-03-18 00:00:00,3,1677,14001294,42765,2,1938.42
3407,2015-11-27 00:00:00,2015-12-04 00:00:00,3,2928,14001294,42766,1,7011.62
3408,2016-02-08 00:00:00,2016-02-16 00:00:00,2,877,14001294,42776,2,1423.4
3409,2016-03-08 00:00:00,2016-03-11 00:00:00,3,3041,14001294,42737,3,1658
3410,2016-06-10 00:00:00,2016-06-13 00:00:00,2,68,14001294,42773,3,8703.64
3411,2016-06-24 00:00:00,2016-06-29 00:00:00,1,3037,14001294,42754,3,1237.5
3412,2016-09-27 00:00:00,2016-10-05 00:00:00,3,3022,14001294,42773,3,8703.64
3413,2016-10-12 00:00:00,2016-10-17 00:00:00,2,1163,14001294,42789,2,218.02
3414,2016-12-21 00:00:00,2016-12-22 00:00:00,1,2979,14001294,42788,2,421.96
3416,2017-03-31 00:00:00,2017-04-05 00:00:00,2,328,14001294,42760,1,1637.24
3417,2017-07-31 00:00:00,2017-08-05 00:00:00,3,778,14001294,42785,1,1597.42
3418,2017-12-27 00:00:00,2017-12-30 00:00:00,1,1594,14001294,42755,1,1079.32
