IdVenta,Fecha,Fecha_Entrega,IdCanal,IdCliente,IdSucursal,IdEmpleado,IdProducto,Precio,Cantidad,Ventas_totales,,
372,26/04/2016,01/05/2016,3,1826,13,1516,42934,1789,1,1789,1,
373,08/07/2016,12/07/2016,2,1617,13,1516,42923,753,2,1506,0,
374,16/08/2016,24/08/2016,2,1278,13,1516,42902,258,2,516,0,
375,22/08/2016,27/08/2016,3,2969,13,1516,42905,456,3,1368,0,
376,04/11/2016,07/11/2016,2,3121,13,1516,42907,456,3,1368,0,
377,04/11/2016,09/11/2016,1,2904,13,1516,42937,2458,2,4916,0,
379,08/12/2016,13/12/2016,2,3281,13,1516,42930,156,2,312,0,
380,11/02/2017,14/02/2017,2,651,13,1516,42915,1765,3,5295,0,
381,20/06/2017,28/06/2017,3,431,13,1516,42885,498,2,996,0,
382,08/09/2017,13/09/2017,2,791,13,1516,42886,498,1,498,0,
383,22/11/2017,23/11/2017,2,358,13,1516,42925,3,2,6,0,
384,17/01/2018,22/01/2018,2,1146,13,1516,42930,156,3,468,0,
385,24/02/2018,01/03/2018,2,1241,13,1516,42908,1478,3,4434,1,
386,23/06/2018,27/06/2018,3,795,13,1516,42923,753,2,1506,0,
387,02/08/2018,10/08/2018,2,529,13,1516,42892,515,2,1030,0,
388,04/08/2018,14/08/2018,2,1053,13,1516,42949,2015,1,2015,0,
389,19/10/2018,29/10/2018,1,1245,13,1516,42904,135,1,135,0,
390,28/11/2018,06/12/2018,3,1824,13,1516,42938,2679,2,5358,1,
391,09/01/2019,12/01/2019,1,3090,13,1516,42905,456,3,1368,0,
392,17/01/2019,21/01/2019,3,1416,13,1516,42927,91,1,91,0,
393,15/02/2019,17/02/2019,1,3005,13,1516,42920,789,1,789,0,
394,14/03/2019,21/03/2019,2,974,13,1516,42938,2679,2,5358,0,
395,19/03/2019,29/03/2019,2,1638,13,1516,42912,1654,2,3308,0,
396,01/04/2019,02/04/2019,2,1878,13,1516,42935,2456,3,7368,0,
398,05/06/2019,07/06/2019,2,1100,13,1516,42886,498,1,498,0,
399,17/06/2019,24/06/2019,1,1213,13,1516,42905,456,2,912,0,
400,17/06/2019,21/06/2019,2,1731,13,1516,42891,515,1,515,0,
401,09/07/2019,10/07/2019,2,2689,13,1516,42920,789,1,789,0,
403,29/10/2019,03/11/2019,2,3301,13,1516,42930,156,1,156,1,
404,02/11/2019,07/11/2019,2,354,13,1516,42900,245,3,735,0,
405,10/12/2019,14/12/2019,2,731,13,1516,42932,156,1,156,0,
406,11/12/2019,19/12/2019,1,164,13,1516,42907,456,3,1368,0,
407,01/02/2020,06/02/2020,1,1616,13,1516,42923,753,3,2259,0,
408,01/04/2020,05/04/2020,2,2823,13,1516,42890,515,2,1030,0,
409,06/04/2020,07/04/2020,2,3390,13,1516,42908,1478,2,2956,0,
410,02/05/2020,09/05/2020,2,1641,13,1516,42916,1356,3,4068,0,
411,27/01/2015,03/02/2015,3,2763,13,1516,43013,354,3,1062,1,
412,28/05/2015,02/06/2015,1,994,13,1516,43006,519,2,1038,1,
413,29/05/2015,03/06/2015,1,1250,13,1516,42955,2366,2,4732,1,
414,21/08/2015,22/08/2015,1,1120,13,1516,43013,354,3,1062,0,
415,21/10/2015,26/10/2015,3,1434,13,1516,43006,519,3,1557,0,
416,13/11/2015,17/11/2015,3,796,13,1516,42994,579,2,1158,0,
417,03/12/2015,08/12/2015,3,1573,13,1516,42981,52,2,104,0,
418,18/12/2015,19/12/2015,1,1477,13,1516,42975,215,2,430,0,
419,05/04/2016,12/04/2016,3,954,13,1516,42977,111,2,222,0,
420,29/04/2016,04/05/2016,3,820,13,1516,42955,2366,3,7098,1,
421,19/05/2016,22/05/2016,2,2815,13,1516,43006,519,3,1557,0,
422,27/06/2016,05/07/2016,3,2910,13,1516,43005,421,2,842,1,
423,26/07/2016,27/07/2016,1,2711,13,1516,43015,483,1,483,0,
424,03/11/2016,13/11/2016,2,2819,13,1516,42991,438,3,1314,0,
425,29/04/2017,01/05/2017,2,1092,13,1516,42972,2741,3,8223,1,
426,26/05/2017,03/06/2017,1,2966,13,1516,42990,353,2,706,1,
427,26/08/2017,27/08/2017,1,779,13,1516,42977,111,2,222,0,
428,03/10/2017,04/10/2017,3,908,13,1516,42977,111,2,222,0,
429,13/02/2018,17/02/2018,1,971,13,1516,42964,2824,3,8472,0,
430,13/08/2018,15/08/2018,1,3242,13,1516,42956,2093,3,6279,0,
431,07/01/2019,15/01/2019,2,3350,13,1516,42961,2867,2,5734,0,
432,22/03/2019,27/03/2019,2,476,13,1516,42995,364,2,728,0,
433,04/05/2019,05/05/2019,1,1052,13,1516,42977,111,2,222,0,
434,17/05/2019,22/05/2019,2,649,13,1516,43001,625,1,625,0,
435,10/07/2019,15/07/2019,1,412,13,1516,42971,2762,2,5524,0,
436,27/11/2019,29/11/2019,2,1397,13,1516,42987,456,1,456,0,
437,03/02/2020,04/02/2020,1,946,13,1516,43000,374,2,748,0,
438,25/02/2020,27/02/2020,2,1,13,1516,42977,111,3,333,0,
439,27/05/2015,29/05/2015,3,2915,13,1516,43031,1191,1,1191,0,
440,25/06/2015,05/07/2015,2,1539,13,1516,43023,643,3,1929,1,
441,19/08/2015,23/08/2015,1,35,13,1516,43031,1191,2,2382,0,
442,04/01/2016,08/01/2016,1,1661,13,1516,43030,1175,3,3525,0,
443,03/03/2016,06/03/2016,3,1616,13,1516,43035,1159,3,3477,0,
444,04/05/2016,05/05/2016,1,3239,13,1516,43042,1121,2,2242,0,
445,18/05/2016,23/05/2016,1,1505,13,1516,43021,435,2,870,0,
446,21/07/2016,24/07/2016,2,959,13,1516,43032,953,1,953,0,
447,27/08/2016,01/09/2016,3,346,13,1516,43031,1191,3,3573,1,
448,17/06/2017,18/06/2017,3,731,13,1516,43036,744,2,1488,0,
449,04/09/2017,08/09/2017,2,578,13,1516,43043,1159,2,2318,0,
450,14/07/2018,18/07/2018,1,1684,13,1516,43020,562,2,1124,0,
451,28/07/2018,31/07/2018,2,2861,13,1516,43028,942,3,2826,0,
452,22/04/2019,26/04/2019,2,2962,13,1516,43037,1137,3,3411,0,
453,21/09/2019,01/10/2019,2,184,13,1516,43021,435,2,870,1,
454,08/11/2019,12/11/2019,1,3351,13,1516,43030,1175,2,2350,0,
455,24/03/2020,29/03/2020,2,3011,13,1516,43029,1094,2,2188,0,
456,18/04/2020,21/04/2020,2,1690,13,1516,42990,353,2,706,0,
457,13/05/2020,16/05/2020,2,534,13,1516,42768,1923.68,3,5771.04,0,
458,18/02/2020,21/02/2020,3,1879,13,1516,42846,2846.58,2,5693.16,0,
459,29/02/2020,02/03/2020,2,720,13,1516,42848,1588,2,3176,1,
460,23/03/2020,31/03/2020,2,2699,13,1516,42879,560,2,1120,0,
461,21/04/2020,28/04/2020,2,3368,13,1516,42950,2603,3,7809,0,
462,07/03/2020,08/03/2020,1,1549,13,1516,42995,364,2,728,0,
463,02/05/2020,04/05/2020,2,2457,13,1516,43023,643,2,1286,0,
464,24/04/2020,25/04/2020,1,1652,13,1516,43034,1004,3,3012,0,
465,07/05/2020,10/05/2020,2,289,13,1516,43013,354,2,708,0,
466,28/12/2018,29/12/2018,3,884,13,1330,42795,543.18,3,1629.54,0,
467,09/01/2019,12/01/2019,2,1812,13,1330,42766,7011.62,1,7011.62,0,
468,17/01/2019,18/01/2019,1,935,13,1330,42764,1385.78,1,1385.78,0,
469,09/11/2016,12/11/2016,2,2838,13,1330,42942,2749,2,5498,0,
470,12/03/2018,20/03/2018,2,884,13,1330,42946,2173,2,4346,0,
471,03/04/2018,06/04/2018,3,1006,13,1330,42905,456,2,912,0,
472,14/06/2018,22/06/2018,2,1132,13,1330,42916,1356,2,2712,0,
473,16/05/2017,24/05/2017,2,460,13,1330,42987,456,3,1368,0,
474,03/06/2017,11/06/2017,1,519,13,1330,43010,387,2,774,0,
475,06/06/2017,09/06/2017,1,587,13,1330,43015,483,2,966,0,
476,14/02/2019,22/02/2019,1,3029,13,1330,43010,387,1,387,0,
477,21/10/2019,24/10/2019,2,667,13,1330,42992,570,2,1140,0,
478,03/04/2017,04/04/2017,3,3239,13,1330,43038,1163,3,3489,0,
479,08/07/2017,09/07/2017,2,128,13,1330,43040,757,2,1514,0,
480,28/04/2015,07/05/2015,3,1179,13,1330,42756,638.66,2,1277.32,1,
481,30/11/2015,03/12/2015,1,353,13,1330,42797,4845.5,2,9691,1,
482,02/06/2017,08/06/2017,1,338,13,1330,42764,1385.78,2,2771.56,0,
483,20/07/2018,26/07/2018,2,1435,13,1330,42816,1254.88,2,2509.76,0,
484,08/03/2019,16/03/2019,3,1286,13,1330,42787,1366.42,2,2732.84,0,
485,12/11/2019,21/11/2019,3,273,13,1330,42754,1237.5,2,2475,0,
486,10/07/2015,18/07/2015,3,337,13,1330,42880,560,1,560,0,
487,27/05/2016,05/06/2016,3,2716,13,1330,42876,560,1,560,1,
488,05/10/2016,13/10/2016,1,1539,13,1330,42832,818.84,1,818.84,0,
489,18/01/2017,21/01/2017,2,1408,13,1330,42865,199,1,199,0,
490,02/05/2017,11/05/2017,1,430,13,1330,42879,560,2,1120,0,
491,19/10/2017,28/10/2017,2,896,13,1330,42828,906.18,1,906.18,0,
492,31/03/2020,03/04/2020,2,1854,13,1330,42877,560,2,1120,1,
493,07/07/2015,13/07/2015,1,1064,13,1330,42945,3210,2,6420,0,
494,05/08/2016,11/08/2016,3,2630,13,1330,42906,321,1,321,0,
495,22/06/2017,28/06/2017,1,305,13,1330,42910,1502,2,3004,0,
496,16/08/2018,24/08/2018,1,645,13,1330,42893,515,1,515,0,
497,07/11/2017,15/11/2017,1,372,13,1330,42995,364,2,728,0,
498,07/05/2018,10/05/2018,2,539,13,1330,42993,507,2,1014,0,
499,14/05/2018,22/05/2018,3,983,13,1330,42996,518,2,1036,0,
500,01/02/2019,09/02/2019,2,1788,13,1330,43010,387,3,1161,0,
501,16/10/2019,19/10/2019,2,2740,13,1330,42963,2355,1,2355,0,
502,03/09/2016,09/09/2016,1,364,13,1330,43033,1182,2,2364,0,
503,24/12/2016,02/01/2017,2,879,13,1330,43022,422,2,844,-11,
504,25/12/2018,31/12/2018,3,3156,13,1330,43017,358,1,358,0,
505,08/01/2015,16/01/2015,1,3013,13,1330,42758,1819.18,1,1819.18,0,
506,14/02/2015,18/02/2015,3,356,13,1330,42780,4028.86,2,8057.72,0,
508,22/07/2015,27/07/2015,3,1195,13,1330,42763,2118.38,2,4236.76,0,
509,24/08/2015,25/08/2015,1,1149,13,1330,42812,376.64,2,753.28,0,
510,14/09/2015,19/09/2015,1,75,13,1330,42756,638.66,3,1915.98,0,
511,15/10/2015,22/10/2015,1,3360,13,1330,42814,369.82,1,369.82,0,
512,31/12/2015,04/01/2016,2,1133,13,1330,42737,1658,3,4974,-11,
514,15/10/2016,19/10/2016,1,421,13,1330,42766,7011.62,2,14023.24,0,
515,17/02/2017,21/02/2017,2,2858,13,1330,42793,871.86,3,2615.58,0,
516,24/02/2017,01/03/2017,2,495,13,1330,42786,795.74,1,795.74,1,
517,15/03/2017,19/03/2017,2,840,13,1330,42771,2554.2,2,5108.4,0,
518,14/04/2017,18/04/2017,1,3008,13,1330,42812,376.64,3,1129.92,0,
519,26/05/2017,31/05/2017,3,480,13,1330,42795,543.18,1,543.18,0,
520,12/09/2017,13/09/2017,2,484,13,1330,42795,543.18,3,1629.54,0,
522,13/11/2017,14/11/2017,1,639,13,1330,42737,1658,1,1658,0,
523,19/05/2018,29/05/2018,2,944,13,1330,42789,218.02,1,218.02,0,
524,23/06/2018,01/07/2018,3,518,13,1330,42818,1907.62,1,1907.62,1,
525,04/08/2018,08/08/2018,3,771,13,1330,42800,1642.74,2,3285.48,0,
526,22/08/2018,01/09/2018,2,1185,13,1330,42779,9555.04,1,9555.04,1,
527,06/09/2018,10/09/2018,1,1167,13,1330,42764,1385.78,1,1385.78,0,
528,13/09/2018,18/09/2018,2,1592,13,1330,42783,2452.34,1,2452.34,0,
529,01/10/2018,05/10/2018,1,932,13,1330,42796,457.82,2,915.64,0,
530,02/11/2018,10/11/2018,1,879,13,1330,42790,762.96,2,1525.92,0,
531,15/02/2019,16/02/2019,3,1645,13,1330,42777,2557.5,2,5115,0,
532,11/04/2019,16/04/2019,2,884,13,1330,42784,1748.78,3,5246.34,0,
533,08/05/2019,15/05/2019,2,1203,13,1330,42799,1536.04,3,4608.12,0,
534,03/06/2019,08/06/2019,1,3237,13,1330,42798,155628,2,311256,0,
535,15/07/2019,17/07/2019,2,292,13,1330,42818,1907.62,1,1907.62,0,
536,02/09/2019,03/09/2019,1,2946,13,1330,42799,1536.04,2,3072.08,0,
537,10/09/2019,13/09/2019,3,596,13,1330,42777,2557.5,2,5115,0,
539,05/11/2019,10/11/2019,1,1417,13,1330,42737,1658,1,1658,0,
540,14/11/2019,22/11/2019,3,1854,13,1330,42788,421.96,1,421.96,0,
542,10/04/2020,11/04/2020,3,333,13,1330,42791,258.28,1,258.28,0,
543,13/04/2020,21/04/2020,3,2809,13,1330,42792,479.82,2,959.64,0,
544,09/03/2015,14/03/2015,3,944,13,1330,42840,353.32,1,353.32,0,
545,17/03/2015,20/03/2015,2,3159,13,1330,42839,35332,2,70664,0,
546,16/04/2015,21/04/2015,2,2857,13,1330,42838,897.38,1,897.38,0,
547,20/04/2015,25/04/2015,3,1170,13,1330,42832,818.84,3,2456.52,0,
548,07/07/2015,10/07/2015,3,1788,13,1330,42883,498,2,996,0,
549,21/10/2015,22/10/2015,1,1251,13,1330,42826,537.24,3,1611.72,0,
550,22/10/2015,27/10/2015,3,135,13,1330,42840,353.32,1,353.32,0,
551,06/11/2015,14/11/2015,1,568,13,1330,42848,1588,3,4764,0,
552,16/12/2015,17/12/2015,3,1392,13,1330,42879,560,3,1680,0,
553,20/01/2016,27/01/2016,3,160,13,1330,42849,1542,2,3084,0,
554,26/01/2016,29/01/2016,3,1799,13,1330,42863,398,2,796,0,
555,30/01/2016,04/02/2016,3,372,13,1330,42832,818.84,2,1637.68,1,
556,30/01/2016,02/02/2016,2,2901,13,1330,42830,486.42,2,972.84,1,
557,05/09/2016,10/09/2016,2,2933,13,1330,42860,587,2,1174,0,
558,27/09/2016,05/10/2016,2,2979,13,1330,42856,481,2,962,1,
559,09/12/2016,19/12/2016,1,2664,13,1330,42841,353.32,2,706.64,0,
560,12/01/2017,19/01/2017,3,1143,13,1330,42840,353.32,2,706.64,0,
561,18/02/2017,25/02/2017,1,1239,13,1330,42832,818.84,2,1637.68,0,
562,25/02/2017,28/02/2017,3,191,13,1330,42838,897.38,2,1794.76,0,
563,12/06/2017,20/06/2017,2,2652,13,1330,42860,587,1,587,0,
564,17/06/2017,21/06/2017,3,1043,13,1330,42883,498,3,1494,0,
565,25/07/2017,28/07/2017,1,610,13,1330,42869,199,2,398,0,
567,26/09/2017,01/10/2017,2,892,13,1330,42859,610,2,1220,1,
568,10/10/2017,15/10/2017,3,929,13,1330,42853,727,1,727,0,
569,20/11/2017,22/11/2017,1,1301,13,1330,42870,178,2,356,0,
570,05/01/2018,13/01/2018,3,3401,13,1330,42830,486.42,3,1459.26,0,
572,05/02/2018,08/02/2018,2,4,13,1330,42861,542,2,1084,0,
573,05/03/2018,10/03/2018,3,1049,13,1330,42846,2846.58,1,2846.58,0,
574,02/04/2018,07/04/2018,2,1379,13,1330,42849,1542,1,1542,0,
575,19/04/2018,22/04/2018,2,1839,13,1330,42870,178,3,534,0,
576,04/05/2018,09/05/2018,3,1204,13,1330,42858,505,1,505,0,
577,30/06/2018,08/07/2018,3,1476,13,1330,42820,652.74,1,652.74,1,
578,07/09/2018,15/09/2018,1,667,13,1330,42878,560,2,1120,0,
579,27/11/2018,29/11/2018,2,631,13,1330,42834,818.84,3,2456.52,0,
580,01/01/2019,02/01/2019,3,1693,13,1330,42825,554.18,3,1662.54,0,
581,17/01/2019,24/01/2019,2,432,13,1330,42822,816.86,2,1633.72,0,
582,26/03/2019,27/03/2019,2,223,13,1330,42860,587,2,1174,0,
583,04/04/2019,09/04/2019,1,2579,13,1330,42858,505,2,1010,0,
584,19/04/2019,23/04/2019,1,1632,13,1330,42859,610,1,610,0,
585,08/07/2019,09/07/2019,2,2735,13,1330,42883,498,1,498,0,
586,10/07/2019,17/07/2019,2,535,13,1330,42839,353.32,3,1059.96,0,
587,03/12/2019,07/12/2019,2,2867,13,1330,42859,610,2,1220,0,
588,27/02/2020,28/02/2020,2,3323,13,1330,42836,823.24,2,1646.48,0,
589,18/03/2020,21/03/2020,2,1066,13,1330,42827,512.38,2,1024.76,0,
590,20/04/2020,25/04/2020,3,451,13,1330,42870,178,2,356,0,
591,02/01/2015,03/01/2015,3,1390,13,1330,42892,515,1,515,0,
592,31/01/2015,05/02/2015,3,790,13,1330,42890,515,1,515,1,
593,11/03/2015,13/03/2015,1,2837,13,1330,42949,2015,2,4030,0,
594,27/06/2015,04/07/2015,1,2780,13,1330,42903,269,2,538,1,
595,20/07/2015,25/07/2015,1,1240,13,1330,42912,1654,3,4962,0,
596,03/10/2015,13/10/2015,1,950,13,1330,42947,2974,1,2974,0,
597,20/10/2015,28/10/2015,3,476,13,1330,42889,515,2,1030,0,
598,09/11/2015,14/11/2015,3,1386,13,1330,42887,498,3,1494,0,
599,24/11/2015,25/11/2015,1,1291,13,1330,42893,515,2,1030,0,
600,21/12/2015,25/12/2015,3,778,13,1330,42886,498,1,498,0,
601,19/12/2015,23/12/2015,3,2719,13,1330,42913,1357,3,4071,0,
602,01/03/2016,06/03/2016,1,1824,13,1330,42929,321,1,321,0,
603,08/07/2016,12/07/2016,1,1617,13,1330,42923,753,2,1506,0,
605,22/08/2016,30/08/2016,3,2829,13,1330,42893,515,3,1545,0,
606,14/09/2016,16/09/2016,3,75,13,1330,42942,2749,1,2749,0,
607,24/09/2016,29/09/2016,2,2939,13,1330,42889,515,3,1545,0,
609,15/11/2016,16/11/2016,3,2781,13,1330,42934,1789,1,1789,0,
610,23/11/2016,01/12/2016,1,3172,13,1330,42948,2786,1,2786,1,
611,12/12/2016,17/12/2016,1,3003,13,1330,42939,2915,2,5830,0,
612,17/01/2017,22/01/2017,2,8,13,1330,42890,515,2,1030,0,
613,01/02/2017,09/02/2017,1,1719,13,1330,42940,2162,2,4324,0,
614,07/02/2017,12/02/2017,2,351,13,1330,42941,2971,2,5942,0,
615,11/04/2017,16/04/2017,1,383,13,1330,42896,515,2,1030,0,
616,20/06/2017,28/06/2017,1,431,13,1330,42885,498,3,1494,0,
617,20/07/2017,24/07/2017,2,3350,13,1330,42916,1356,2,2712,0,
618,26/07/2017,30/07/2017,2,1097,13,1330,42912,1654,2,3308,0,
619,08/09/2017,13/09/2017,2,791,13,1330,42886,498,2,996,0,
621,16/10/2017,21/10/2017,1,898,13,1330,42888,498,3,1494,0,
622,20/10/2017,21/10/2017,1,495,13,1330,42931,324,1,324,0,
623,02/12/2017,07/12/2017,1,2700,13,1330,42931,324,2,648,0,
624,16/05/2018,17/05/2018,3,1054,13,1330,42915,1765,3,5295,0,
625,23/06/2018,27/06/2018,1,795,13,1330,42923,753,2,1506,0,
627,04/08/2018,14/08/2018,2,1053,13,1330,42949,2015,1,2015,0,
628,07/08/2018,12/08/2018,2,1793,13,1330,42918,789,2,1578,0,
629,19/10/2018,29/10/2018,2,1245,13,1330,42904,135,2,270,0,
630,20/03/2019,27/03/2019,1,165,13,1330,42906,321,3,963,0,
631,01/04/2019,02/04/2019,2,1878,13,1330,42935,2456,2,4912,0,
633,17/06/2019,24/06/2019,2,1213,13,1330,42905,456,2,912,0,
634,17/06/2019,21/06/2019,3,1731,13,1330,42891,515,2,1030,0,
635,12/07/2019,16/07/2019,3,1580,13,1330,42886,498,2,996,0,
636,17/08/2019,19/08/2019,2,1293,13,1330,42945,3210,2,6420,0,
638,29/10/2019,03/11/2019,2,3301,13,1330,42930,156,3,468,1,
639,02/11/2019,07/11/2019,1,354,13,1330,42900,245,1,245,0,
640,04/12/2019,12/12/2019,2,1817,13,1330,42938,2679,2,5358,0,
641,11/12/2019,19/12/2019,3,164,13,1330,42907,456,3,1368,0,
642,01/04/2020,05/04/2020,1,2823,13,1330,42890,515,2,1030,0,
643,02/05/2020,09/05/2020,3,1641,13,1330,42916,1356,1,1356,0,
644,14/01/2015,21/01/2015,2,1393,13,1330,42976,216,2,432,0,
645,28/05/2015,02/06/2015,2,994,13,1330,43006,519,2,1038,1,
646,29/05/2015,03/06/2015,1,1250,13,1330,42955,2366,3,7098,1,
647,21/08/2015,22/08/2015,3,1120,13,1330,43013,354,2,708,0,
649,21/10/2015,26/10/2015,2,1434,13,1330,43006,519,3,1557,0,
650,27/10/2015,01/11/2015,2,1715,13,1330,42963,2355,2,4710,1,
651,03/12/2015,08/12/2015,1,1573,13,1330,42981,52,3,156,0,
652,21/03/2016,22/03/2016,3,1769,13,1330,42988,598,1,598,0,
653,29/04/2016,04/05/2016,1,820,13,1330,42955,2366,3,7098,1,
654,19/05/2016,22/05/2016,1,2815,13,1330,43006,519,1,519,0,
655,27/06/2016,05/07/2016,3,2910,13,1330,43005,421,2,842,1,
656,26/07/2016,27/07/2016,1,2711,13,1330,43015,483,3,1449,0,
657,03/08/2016,06/08/2016,3,3091,13,1330,42963,2355,3,7065,0,
658,09/11/2016,14/11/2016,3,1370,13,1330,42995,364,3,1092,0,
659,28/11/2016,03/12/2016,1,1426,13,1330,43016,454,2,908,1,
660,03/04/2017,08/04/2017,1,1864,13,1330,42969,3839,3,11517,0,
661,29/04/2017,01/05/2017,3,1092,13,1330,42972,2741,2,5482,1,
662,09/05/2017,14/05/2017,2,571,13,1330,43008,389,1,389,0,
663,26/05/2017,03/06/2017,2,2966,13,1330,42990,353,2,706,1,
664,13/07/2017,16/07/2017,1,1464,13,1330,42994,579,1,579,0,
665,02/08/2017,03/08/2017,1,1665,13,1330,42986,354,1,354,0,
666,03/11/2017,06/11/2017,2,1815,13,1330,42970,3001,1,3001,0,
667,07/03/2018,12/03/2018,1,1521,13,1330,42953,3620,3,10860,0,
668,25/07/2018,28/07/2018,1,1054,13,1330,42998,529,1,529,0,
669,27/09/2018,04/10/2018,2,1149,13,1330,42976,216,1,216,1,
670,15/10/2018,19/10/2018,3,1724,13,1330,43003,442,2,884,0,
671,30/11/2018,05/12/2018,3,2922,13,1330,42956,2093,1,2093,1,
672,08/03/2019,10/03/2019,1,568,13,1330,42975,215,2,430,0,
673,22/03/2019,27/03/2019,2,476,13,1330,42995,364,2,728,0,
674,10/07/2019,15/07/2019,1,412,13,1330,42971,2762,2,5524,0,
675,10/07/2019,15/07/2019,2,564,13,1330,43012,510,3,1530,0,
676,19/07/2019,24/07/2019,2,713,13,1330,42964,2824,2,5648,0,
677,24/09/2019,29/09/2019,1,2532,13,1330,43009,563,1,563,0,
678,27/11/2019,29/11/2019,2,1397,13,1330,42987,456,2,912,0,
679,07/12/2019,12/12/2019,2,902,13,1330,42990,353,2,706,0,
680,11/12/2019,16/12/2019,3,1306,13,1330,42979,113,2,226,0,
681,14/12/2019,19/12/2019,2,2835,13,1330,43011,387,2,774,0,
682,06/02/2020,11/02/2020,2,1095,13,1330,42990,353,1,353,0,
683,27/05/2015,29/05/2015,1,2915,13,1330,43031,1191,2,2382,0,
684,25/06/2015,05/07/2015,1,1539,13,1330,43023,643,2,1286,1,
685,19/08/2015,23/08/2015,2,35,13,1330,43031,1191,2,2382,0,
686,04/01/2016,08/01/2016,2,1661,13,1330,43030,1175,1,1175,0,
687,04/05/2016,05/05/2016,2,3239,13,1330,43042,1121,1,1121,0,
688,18/05/2016,23/05/2016,3,1505,13,1330,43021,435,2,870,0,
689,27/08/2016,01/09/2016,3,346,13,1330,43031,1191,3,3573,1,
690,04/09/2017,08/09/2017,1,578,13,1330,43043,1159,3,3477,0,
691,14/07/2018,18/07/2018,2,1684,13,1330,43020,562,1,562,0,
692,11/10/2018,12/10/2018,1,2733,13,1330,43026,530,2,1060,0,
693,31/12/2018,03/01/2019,3,1607,13,1330,43020,562,1,562,-11,
694,27/04/2019,02/05/2019,1,166,13,1330,43033,1182,1,1182,1,
695,09/07/2019,10/07/2019,1,1204,13,1330,43017,358,2,716,0,
696,02/11/2019,03/11/2019,1,537,13,1330,43036,744,2,1488,0,
697,08/11/2019,12/11/2019,3,3351,13,1330,43030,1175,2,2350,0,
698,13/05/2020,16/05/2020,2,534,13,1330,42768,1923.68,2,3847.36,0,
699,18/02/2020,21/02/2020,2,1879,13,1330,42846,2846.58,2,5693.16,0,
700,29/02/2020,02/03/2020,1,720,13,1330,42848,1588,3,4764,1,
701,29/04/2020,01/05/2020,2,1549,13,1330,42827,512.38,3,1537.14,1,
702,23/03/2020,31/03/2020,2,2699,13,1330,42879,560,2,1120,0,
703,24/04/2020,25/04/2020,2,1652,13,1330,43034,1004,1,1004,0,
704,29/05/2020,07/06/2020,3,3250,13,1330,42904,135,3,405,1,
705,09/03/2018,17/03/2018,3,969,13,1657,42817,813.12,2,1626.24,0,
706,17/01/2019,18/01/2019,3,935,13,1657,42764,1385.78,2,2771.56,0,
707,03/08/2019,06/08/2019,1,2928,13,1657,42786,795.74,1,795.74,0,
708,23/10/2017,24/10/2017,1,2876,13,1657,42834,818.84,2,1637.68,0,
709,24/01/2018,25/01/2018,3,3263,13,1657,42852,152,2,304,0,
710,09/11/2016,12/11/2016,3,2838,13,1657,42942,2749,2,5498,0,
711,12/03/2018,20/03/2018,2,884,13,1657,42946,2173,1,2173,0,
712,03/04/2018,06/04/2018,3,1006,13,1657,42905,456,2,912,0,
713,14/06/2018,22/06/2018,3,1132,13,1657,42916,1356,3,4068,0,
714,16/03/2019,17/03/2019,2,1003,13,1657,42894,515,2,1030,0,
715,19/01/2015,27/01/2015,3,430,13,1657,42998,529,3,1587,0,
716,17/02/2015,18/02/2015,3,2866,13,1657,42969,3839,1,3839,0,
717,26/04/2016,27/04/2016,2,1044,13,1657,42991,438,1,438,0,
718,16/05/2017,24/05/2017,2,460,13,1657,42987,456,1,456,0,
719,03/06/2017,11/06/2017,3,519,13,1657,43010,387,3,1161,0,
720,06/06/2017,09/06/2017,2,587,13,1657,43015,483,2,966,0,
721,14/02/2019,22/02/2019,2,3029,13,1657,43010,387,2,774,0,
723,08/06/2016,11/06/2016,3,37,13,1657,43041,779,1,779,0,
725,19/11/2015,27/11/2015,3,723,13,1657,42790,762.96,2,1525.92,0,
726,02/06/2017,08/06/2017,1,338,13,1657,42764,1385.78,2,2771.56,0,
727,21/06/2017,27/06/2017,2,385,13,1657,42789,218.02,3,654.06,0,
728,08/02/2018,17/02/2018,1,1231,13,1657,42787,1366.42,3,4099.26,0,
729,04/06/2019,07/06/2019,2,1117,13,1657,42763,2118.38,2,4236.76,0,
730,12/11/2019,21/11/2019,3,273,13,1657,42754,1237.5,1,1237.5,0,
731,05/10/2016,13/10/2016,3,1539,13,1657,42832,81884,1,81884,0,
732,18/01/2017,21/01/2017,2,1408,13,1657,42865,199,2,398,0,
733,02/05/2017,11/05/2017,1,430,13,1657,42879,560,2,1120,0,
734,19/10/2017,28/10/2017,1,896,13,1657,42828,906.18,3,2718.54,0,
735,19/03/2018,28/03/2018,2,1287,13,1657,42860,587,1,587,0,
736,07/05/2019,16/05/2019,3,2939,13,1657,42861,542,2,1084,0,
737,19/08/2019,22/08/2019,2,1270,13,1657,42859,610,3,1830,0,
738,31/03/2020,03/04/2020,2,1854,13,1657,42877,560,2,1120,1,
739,29/12/2015,06/01/2016,3,739,13,1657,42891,515,3,1545,-11,
740,14/06/2019,23/06/2019,1,2996,13,1657,42923,753,2,1506,0,
741,23/11/2015,02/12/2015,3,1752,13,1657,43012,510,1,510,1,
742,29/12/2015,06/01/2016,2,895,13,1657,43016,454,3,1362,-11,
